ID,farmer_id,gender,registration,age,trainer,group_name,belong_to_cooperative,county,subcounty,ward,topics,has_topic_trained_on,training_date,adopted_within_07_days,adopted_within_90_days,adopted_within_120_days
ID_C8B1OY,famer_33998,Female,Ussd,Above 35,trainer_name_2,GRP_nqnjznv,0,CNT_curllwc,SUB_fcnzttsu,WRD_cnzttsund,"Deworming And Record Keeping In Animal Health,Herd. Health. Management,Poultry Health Management. Practices",1,2024-08-16,0,1,1
ID_ICKVMT,famer_9536,Female,Ussd,Above 35,trainer_name_5,GRP_ypptgiq,1,CNT_sfcnztt,SUB_uqkvollf,WRD_cussmsexn,Poultry Health Management,1,2024-12-12,1,1,1
ID_P9L72Z,famer_10675,Female,Manual,Above 35,trainer_name_3,GRP_codqoqm,0,CNT_bwvhqet,SUB_xhlrdonu,WRD_hlngggztv,Poultry Feeding,1,2024-04-22,0,0,0
ID_4SL0AX,famer_17164,Male,Ussd,Below 35,trainer_name_10,GRP_jvebeum,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Reasons Why Ai Fails And Solutions,1,2024-05-15,0,0,0
ID_JWN7L4,famer_7507,Female,Ussd,Above 35,trainer_name_10,GRP_xnsxywx,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Poultry Health Management.,1,2024-08-10,0,0,1
ID_O1GO6T,famer_110,Female,Manual,Above 35,trainer_name_4,GRP_ullispn,0,CNT_sjbzlxr,SUB_pjycidiz,WRD_ukrqggbdl,Poultry Feeding With Tyari,1,2025-02-05,0,0,0
ID_IMETPF,famer_11471,Female,Ussd,Above 35,trainer_name_10,GRP_lzhstbn,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Why You Should Vaccinate Your Animals,1,2024-11-14,0,1,1
ID_LYOPKQ,famer_35262,Female,Ussd,Above 35,trainer_name_4,GRP_plgjpai,0,CNT_sjbzlxr,SUB_pjycidiz,WRD_ukrqggbdl,Deworming And Record Keeping In Animal Health,1,2024-11-11,0,1,1
ID_NUSDPN,famer_27563,Female,Manual,Above 35,trainer_name_5,GRP_ncafltl,1,CNT_sfcnztt,SUB_uqkvollf,WRD_hlrdonuzr,Calf Feeding,1,2024-07-23,0,0,0
ID_LT7WDE,famer_25243,Female,Ussd,Above 35,trainer_name_10,GRP_cwilkhw,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Poultry Management Practises..,1,2024-09-03,0,0,0
ID_7L8M1D,famer_1700,Female,Ussd,Above 35,trainer_name_8,GRP_zdssqxa,0,CNT_jeyuqkv,SUB_ylevqsci,WRD_hoicrrdhg,"Biosecurity In Poultry Farming,Calf Feeding,Dairy Feed Management,Dairy Health Management,Dairy Housing,Diseases In Dairy Farming,Feeding A Lactating Cow,Milking Hygiene,Personal Protective Equipment (Ppe),Poultry Diseases And Biosecurity ,Poultry Health Management,Poultry Housing,Record Keeping In Dairy,Record Keeping In Poultry",1,2024-04-10,0,0,1
ID_Z2RWQW,famer_36971,Female,Manual,Above 35,trainer_name_3,GRP_clmreel,0,CNT_bwvhqet,SUB_zrkkkvie,WRD_eviiydxxp,Weed Management In Maize And Beans,1,2025-05-21,0,0,0
ID_7ZJZHW,famer_20515,Female,Manual,Above 35,trainer_name_10,GRP_fcsasdg,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Poultry Health Management..,1,2024-08-29,0,0,0
ID_HC3H48,famer_9805,Female,Ussd,Above 35,trainer_name_10,GRP_eisvcbs,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Poultry Health Management.,1,2024-07-23,0,0,0
ID_H5PAXV,famer_18229,Male,Ussd,Above 35,trainer_name_10,GRP_rkkchya,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Deworming And Record Keeping In Animal Health,1,2024-11-11,0,0,0
ID_C9VXBC,famer_14609,Female,Ussd,Above 35,trainer_name_10,GRP_ptzrooc,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Poultry Management Practises..,1,2024-09-11,0,0,0
ID_ODSH82,famer_28601,Female,Ussd,Above 35,trainer_name_10,GRP_ygbrpxo,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Aflatoxin In Dairy Farming,1,2024-10-03,0,1,1
ID_BPXB3P,famer_33399,Female,Manual,Above 35,trainer_name_5,GRP_ypptgiq,1,CNT_sfcnztt,SUB_uqkvollf,WRD_cussmsexn,Diseases In Dairy Farming,1,2024-12-12,0,1,1
ID_0NB3UU,famer_11948,Female,Manual,Above 35,trainer_name_5,GRP_kiskmlg,0,CNT_sfcnztt,SUB_uqkvollf,WRD_hlrdonuzr,Poultry Feeding With Tyari,1,2025-01-21,1,1,1
ID_87ZESO,famer_22739,Female,Ussd,Above 35,trainer_name_10,GRP_fljcbqk,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Poultry Management Practices,1,2024-05-06,0,0,0
ID_22MQMG,famer_19432,Male,Ussd,Below 35,trainer_name_10,GRP_wimufah,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Antimicrobial Resistance,1,2024-09-24,0,0,0
ID_PCLNOH,famer_30820,Female,Manual,Above 35,trainer_name_3,GRP_clmreel,0,CNT_bwvhqet,SUB_zrkkkvie,WRD_eviiydxxp,Weed Management In Maize And Beans,1,2025-05-21,0,0,0
ID_FNIML6,famer_9648,Female,Manual,Above 35,trainer_name_5,GRP_oepxior,0,CNT_sfcnztt,SUB_rutfjmmb,WRD_zgugsulth,Kienyeji Poultry Feeds,1,2024-04-12,0,0,0
ID_W0I9NL,famer_24960,Male,Ussd,Above 35,trainer_name_10,GRP_eisvcbs,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Poultry Health Management. Practices,1,2024-12-12,1,1,1
ID_29PQUD,famer_22741,Female,Ussd,Above 35,trainer_name_10,GRP_jaydrog,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Poultry Health Management.,1,2024-07-10,0,0,0
ID_9NKGCO,famer_23240,Female,Manual,Above 35,trainer_name_3,GRP_codqoqm,0,CNT_bwvhqet,SUB_xhlrdonu,WRD_hlngggztv,How To Succeed In Breeding,1,2024-04-22,0,0,0
ID_S1H76P,famer_28737,Female,Manual,Above 35,trainer_name_5,GRP_gfcmtpw,1,CNT_sfcnztt,SUB_uqkvollf,WRD_hlrdonuzr,Record Keeping In Dairy,1,2024-04-02,0,0,0
ID_RQYEPW,famer_36118,Female,Ussd,Above 35,trainer_name_3,GRP_oipozyr,0,CNT_bwvhqet,SUB_xhlrdonu,WRD_kdjylcqzw,Goat Management Practices,1,2024-08-15,0,0,0
ID_GJSRPK,famer_24101,Female,Ussd,Above 35,trainer_name_5,GRP_wwcwtfh,1,CNT_sfcnztt,SUB_coxbwvhq,WRD_kkkvieiac,Importance Of Vaccinations And Record,1,2025-04-17,1,1,1
ID_OB64LX,famer_30109,Female,Manual,Above 35,trainer_name_5,GRP_ljuotsa,1,CNT_sfcnztt,SUB_uqkvollf,WRD_hlrdonuzr,Dairy Health Management,1,2025-01-16,0,0,0
ID_FE90SU,famer_31550,Female,Ussd,Above 35,trainer_name_10,GRP_rkkchya,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Poultry Health Management. Practices,1,2024-12-05,0,0,0
ID_SAX9HD,famer_40728,Female,Manual,Above 35,trainer_name_3,GRP_gosctoy,0,CNT_bwvhqet,SUB_xhlrdonu,WRD_eehpdldoa,Poultry Management Practices,1,2024-04-11,0,0,0
ID_NXZY9C,famer_9339,Male,Manual,Above 35,trainer_name_10,GRP_draoxif,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Herd Health,1,2024-04-14,0,0,0
ID_ST3YFO,famer_21714,Male,Ussd,Above 35,trainer_name_4,GRP_eqazbiy,0,CNT_sjbzlxr,SUB_pjycidiz,WRD_ukrqggbdl,Poultry Health With Biodeal,1,2024-12-14,0,1,1
ID_R5PAHP,famer_28528,Female,Manual,Above 35,trainer_name_5,GRP_manbypj,1,CNT_sfcnztt,SUB_uqkvollf,WRD_hlrdonuzr,Diseases In Dairy Farming,1,2024-12-03,1,1,1
ID_EMU7ZK,famer_7204,Female,Ussd,Above 35,trainer_name_10,GRP_etissgb,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Herd Health Management.,1,2024-09-05,0,0,0
ID_AZN2YB,famer_19620,Female,Ussd,Above 35,trainer_name_10,GRP_eisvcbs,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Poultry Management Practises.,1,2024-07-23,0,0,0
ID_QD7YJV,famer_9569,Male,Ussd,Above 35,trainer_name_4,GRP_ullispn,0,CNT_sjbzlxr,SUB_pjycidiz,WRD_ukrqggbdl,Poultry Feeding,1,2024-03-27,0,0,0
ID_37UXXY,famer_26146,Female,Manual,Above 35,trainer_name_7,GRP_awpitqt,0,CNT_utfjmmb,SUB_shvpoemw,WRD_dyvdudscm,Poultry Management Practises..,1,2024-09-18,0,0,0
ID_95CN10,famer_3812,Female,Ussd,Above 35,trainer_name_5,GRP_qmkdxqi,0,CNT_sfcnztt,SUB_coxbwvhq,WRD_kkkvieiac,How To Feed Layers From 1 Day Old To Maturity,1,2024-06-11,0,0,0
ID_32ZN65,famer_40364,Female,Ussd,Below 35,trainer_name_10,GRP_srfrret,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Aflatoxin In Dairy Farming,1,2024-09-25,0,0,0
ID_UBM022,famer_28460,Female,Ussd,Above 35,trainer_name_5,GRP_hxmujtf,1,CNT_sfcnztt,SUB_uqkvollf,WRD_izjxmslgt,Dairy Nutrition With Tyari,1,2025-01-28,0,0,0
ID_GLLB87,famer_10681,Female,Manual,Above 35,trainer_name_5,GRP_hoccyue,0,CNT_sfcnztt,SUB_uqkvollf,WRD_cussmsexn,Dairy Nutrition With Tyari,1,2025-02-26,0,1,1
ID_H1PJ1C,famer_41423,Female,Ussd,Above 35,trainer_name_10,GRP_xpxzqvc,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Herd Health Management.,1,2024-07-15,0,0,0
ID_E869OZ,famer_23642,Female,Manual,Above 35,trainer_name_5,GRP_ujltcsa,0,CNT_sfcnztt,SUB_uqkvollf,WRD_hlrdonuzr,Dairy Nutrition With Tyari,1,2025-03-11,1,1,1
ID_2RJH5U,famer_22867,Male,Ussd,Above 35,trainer_name_10,GRP_dvnamti,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Aflatoxin In Dairy Farming,1,2024-09-23,0,1,1
ID_4CP8W4,famer_23564,Male,Manual,Above 35,trainer_name_5,GRP_jwobhre,0,CNT_sfcnztt,SUB_uqkvollf,WRD_hlrdonuzr,Biodeal Poultry,1,2024-05-04,0,0,0
ID_66N4KH,famer_16137,Female,Manual,Above 35,trainer_name_3,GRP_krwnbff,0,CNT_bwvhqet,SUB_xhlrdonu,WRD_kdjylcqzw,Weed Management In Maize And Beans,1,2025-05-21,0,0,0
ID_JGOTE5,famer_10385,Female,Manual,Above 35,trainer_name_5,GRP_mqlsgpq,0,CNT_sfcnztt,SUB_uqkvollf,WRD_hlrdonuzr,Importance Of Vaccinations And Record,1,2025-04-24,1,1,1
ID_U1VDY8,famer_31443,Male,Ussd,Below 35,trainer_name_4,GRP_lrokpag,0,CNT_sjbzlxr,SUB_pjycidiz,WRD_ukrqggbdl,Poultry Management Practises.,1,2024-07-24,0,0,0
ID_0QRX4V,famer_14777,Male,Ussd,Above 35,trainer_name_4,GRP_qlqurqv,0,CNT_sjbzlxr,SUB_pjycidiz,WRD_ukrqggbdl,Poultry Health With Biodeal,1,2024-12-11,0,1,1
ID_9UKMGY,famer_9677,Female,Ussd,Below 35,trainer_name_5,GRP_wgmfmla,1,CNT_sfcnztt,SUB_uqkvollf,WRD_cussmsexn,Personal Protective Equipment (Ppe),1,2024-11-14,0,0,1
ID_Y59TUP,famer_5980,Female,Ussd,Above 35,trainer_name_10,GRP_uyqthlz,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Poultry Management Practises.,1,2024-07-30,0,0,0
ID_TQBE5A,famer_14009,Female,Manual,Above 35,trainer_name_5,GRP_bfctzoe,1,CNT_sfcnztt,SUB_uqkvollf,WRD_hlrdonuzr,Poultry Diseases And Biosecurity,1,2024-11-08,1,1,1
ID_3IL4DH,famer_15775,Female,Ussd,Above 35,trainer_name_5,GRP_qzspxly,1,CNT_sfcnztt,SUB_coxbwvhq,WRD_kkkvieiac,Feeding A Lactating Cow,1,2024-07-25,0,0,0
ID_6Y4FOY,famer_8565,Female,Ussd,Above 35,trainer_name_5,GRP_wgmfmla,1,CNT_sfcnztt,SUB_uqkvollf,WRD_cussmsexn,Personal Protective Equipment (Ppe),1,2024-11-14,1,1,1
ID_HK5A33,famer_12205,Female,Manual,Above 35,trainer_name_5,GRP_hldzgin,1,CNT_sfcnztt,SUB_coxbwvhq,WRD_qqctkubem,"Dairy Feed Management,Dairy Hygiene, Health And Feeds,Feed For Layers,Kienyeji Poultry Feeds,Microp+ Topdressing,Poultry Feed And Water Management,Poultry Housing,Record Keeping In Poultry",0,2024-03-23,0,0,0
ID_PENRPX,famer_23519,Female,Manual,Above 35,trainer_name_5,GRP_xxltitn,0,CNT_sfcnztt,SUB_uqkvollf,WRD_cussmsexn,Poultry Feeding With Tyari,1,2025-02-26,0,1,1
ID_HC7JB4,famer_25198,Female,Ussd,Above 35,trainer_name_10,GRP_klczvfo,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Poultry Mngt Practices,1,2024-06-10,0,0,0
ID_JLS1CU,famer_4259,Female,Ussd,Above 35,trainer_name_4,GRP_ylpxjvn,0,CNT_sjbzlxr,SUB_pjycidiz,WRD_ukrqggbdl,Poultry Management Pract,1,2024-06-06,0,0,0
ID_J807S1,famer_13235,Male,Ussd,Below 35,trainer_name_10,GRP_rlgmejg,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Deworming Your Dairy Animal,1,2024-09-24,0,0,1
ID_VD6VP1,famer_27667,Female,Manual,Above 35,trainer_name_5,GRP_ozxfzls,0,CNT_sfcnztt,SUB_uqkvollf,WRD_hlrdonuzr,Microp+ Planting,1,2024-03-20,0,0,0
ID_AA461T,famer_19993,Female,Ussd,Above 35,trainer_name_4,GRP_ullispn,0,CNT_sjbzlxr,SUB_pjycidiz,WRD_ukrqggbdl,Pest And Disease Management In Maize And Beans,1,2025-05-14,0,0,0
ID_PJGX4C,famer_14808,Female,Ussd,Above 35,trainer_name_10,GRP_ohxwqqp,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Some Reasons Why Ai Fails And Solutions,1,2024-06-25,0,0,0
ID_GI9LBO,famer_38812,Male,Ussd,Above 35,trainer_name_10,GRP_zklokul,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Deworming And Record Keeping In Animal Health,1,2024-11-21,0,1,1
ID_ERO40K,famer_31197,Male,Manual,Above 35,trainer_name_4,GRP_ullispn,0,CNT_sjbzlxr,SUB_pjycidiz,WRD_ukrqggbdl,How To Succeed In Breeding,1,2024-03-27,0,0,0
ID_6M69OW,famer_2741,Female,Ussd,Below 35,trainer_name_10,GRP_xpxzqvc,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Deworming And Record Keeping In Animal Health,1,2024-11-22,0,1,1
ID_N3EU4Q,famer_42275,Female,Ussd,Below 35,trainer_name_10,GRP_dencgyq,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Herd Health,1,2024-05-07,0,0,0
ID_LUT0P2,famer_5758,Male,Ussd,Below 35,trainer_name_10,GRP_gjtwhcp,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Deworming And Record Keeping In Animal Health,1,2024-11-23,1,1,1
ID_LYW8RB,famer_12434,Female,Ussd,Above 35,trainer_name_5,GRP_juqdbpm,0,CNT_sfcnztt,SUB_coxbwvhq,WRD_ydmsmlejg,Poultry And Dairy Feeding With Tyari Feeds,1,2025-03-18,1,1,1
ID_3BZ759,famer_28599,Female,Ussd,Above 35,trainer_name_5,GRP_cwmqpsg,0,CNT_sfcnztt,SUB_uqkvollf,WRD_cussmsexn,"Asili Fertilizer (Organic),Dairy Nutrition With Tyari,Importance Of Choosing The Right Seed Variety,Poultry And Dairy Feeding With Tyari Feeds,Poultry Feeding With Tyari",1,2025-02-14,1,1,1
ID_0IYGCN,famer_8958,Female,Ussd,Above 35,trainer_name_8,GRP_sfjaplw,0,CNT_jeyuqkv,SUB_ylevqsci,WRD_hoicrrdhg,"Biosecurity In Poultry Farming,Calf Feeding,Dairy Feed Management,Dairy Health Management,Diseases In Dairy Farming,Feeding A Lactating Cow,Milking Hygiene,Personal Protective Equipment (Ppe),Poultry Diseases And Biosecurity ,Poultry Health Management,Record Keeping In Poultry",1,2024-05-08,0,0,1
ID_PZLMJN,famer_14623,Female,Ussd,Above 35,trainer_name_5,GRP_ymbifmp,1,CNT_sfcnztt,SUB_uqkvollf,WRD_cussmsexn,Importance Of Vaccinations And Record,1,2025-04-30,0,0,0
ID_Y0BVL0,famer_23087,Female,Ussd,Above 35,trainer_name_5,GRP_wwcwtfh,0,CNT_sfcnztt,SUB_coxbwvhq,WRD_kkkvieiac,Importance Of Choosing The Right Seed Variety,1,2025-03-20,1,1,1
ID_94KLTQ,famer_25049,Female,Ussd,Above 35,trainer_name_5,GRP_dtjpook,1,CNT_sfcnztt,SUB_uqkvollf,WRD_hlrdonuzr,Milking Hygiene,1,2024-09-20,0,0,0
ID_MUKFMP,famer_32352,Female,Manual,Above 35,trainer_name_5,GRP_manbypj,1,CNT_sfcnztt,SUB_uqkvollf,WRD_eirdrcepu,Poultry Health Management,1,2024-12-03,1,1,1
ID_2UCKSR,famer_17521,Female,Manual,Above 35,trainer_name_5,GRP_afzzjus,0,CNT_sfcnztt,SUB_uqkvollf,WRD_hlrdonuzr,Transition Cow Management- Care For Your Cow 3 Weeks Before And After Calving,1,2024-06-20,0,0,0
ID_I34OK9,famer_24451,Female,Ussd,Above 35,trainer_name_10,GRP_xpxzqvc,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Importance Of Mineral Supplementation,1,2024-12-15,0,1,1
ID_PXF7H8,famer_33399,Female,Ussd,Above 35,trainer_name_5,GRP_ypptgiq,1,CNT_sfcnztt,SUB_uqkvollf,WRD_cussmsexn,Personal Protective Equipment (Ppe),1,2024-11-14,0,1,1
ID_PP7BQ4,famer_8812,Female,Manual,Above 35,trainer_name_7,GRP_xrbdxfc,0,CNT_utfjmmb,SUB_cclxdlsf,WRD_ycgspbcnq,How To Feed Kienyeji Chicken For Meat,1,2024-07-24,0,0,0
ID_O0VY1S,famer_24121,Female,Manual,Above 35,trainer_name_5,GRP_ckmdfee,0,CNT_sfcnztt,SUB_uqkvollf,WRD_hlrdonuzr,Kienyeji Poultry Feeds,1,2024-05-08,0,0,0
ID_SWS4IN,famer_4501,Male,Ussd,Above 35,trainer_name_4,GRP_nkfocsv,0,CNT_sjbzlxr,SUB_pjycidiz,WRD_ukrqggbdl,Weed Management In Maize And Beans,1,2025-05-23,0,0,0
ID_NYOAQY,famer_9712,Male,Ussd,Above 35,trainer_name_10,GRP_meiflml,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,How To Succeed In Breeding,1,2024-05-03,0,0,0
ID_ELEXZS,famer_6697,Female,Ussd,Below 35,trainer_name_10,GRP_meiflml,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Poultry Health Management.,1,2024-08-01,0,0,1
ID_IKGRPP,famer_30934,Female,Ussd,Above 35,trainer_name_10,GRP_gingzay,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,How To Succeed In Breeding,1,2024-03-30,0,0,0
ID_X5PMGB,famer_14388,Female,Manual,Above 35,trainer_name_3,GRP_krwnbff,0,CNT_bwvhqet,SUB_xhlrdonu,WRD_kdjylcqzw,Disadvantages Of Natural Mating,1,2024-04-24,0,0,0
ID_8C978L,famer_7104,Female,Ussd,Above 35,trainer_name_10,GRP_wjgloil,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Reasons Why Ai Fails And Solutions,1,2024-06-13,0,0,0
ID_00QY1P,famer_24112,Female,Ussd,Above 35,trainer_name_5,GRP_wjpntth,0,CNT_sfcnztt,SUB_coxbwvhq,WRD_ydmsmlejg,Importance Of Vaccinations And Record,1,2025-05-10,0,0,0
ID_JRNQCY,famer_23326,Female,Manual,Above 35,trainer_name_5,GRP_kiskmlg,0,CNT_sfcnztt,SUB_uqkvollf,WRD_hlrdonuzr,Poultry Feeding With Tyari,1,2025-01-21,1,1,1
ID_SJQGFD,famer_15898,Female,Ussd,Above 35,trainer_name_10,GRP_eisvcbs,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Why You Should Vaccinate Your Animals,1,2024-11-26,1,1,1
ID_C5WNA2,famer_23608,Male,Ussd,Above 35,trainer_name_10,GRP_swmqpzg,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Deworming And Record Keeping In Animal Health,1,2024-11-14,1,1,1
ID_S46VKG,famer_39460,Female,Ussd,Above 35,trainer_name_10,GRP_peewnhd,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Deworming Your Dairy Animal,1,2024-09-24,0,0,1
ID_BLTMAQ,famer_1008,Female,Ussd,Above 35,trainer_name_8,GRP_lamonht,0,CNT_jeyuqkv,SUB_ylevqsci,WRD_hoicrrdhg,"Biosecurity In Poultry Farming,Calf Feeding,Dairy Health Management,Diseases In Dairy Farming,Feeding A Lactating Cow,Milking Hygiene,Personal Protective Equipment (Ppe),Poultry Diseases And Biosecurity ,Poultry Health Management",0,2024-08-28,0,0,0
ID_YYJ6Z2,famer_8648,Female,Ussd,Below 35,trainer_name_10,GRP_dvnamti,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Herd Health,1,2024-05-01,0,0,0
ID_0NIM3P,famer_21134,Female,Ussd,Above 35,trainer_name_10,GRP_yzqdcui,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Poultry Management Practises.,1,2024-07-09,0,0,0
ID_KCAJTK,famer_22287,Female,Ussd,Above 35,trainer_name_4,GRP_xuhbrdc,0,CNT_sjbzlxr,SUB_pjycidiz,WRD_ukrqggbdl,Antimicrobial Resistance,1,2024-09-27,0,1,1
ID_CZANAY,famer_28390,Female,Ussd,Above 35,trainer_name_5,GRP_lqvivgk,1,CNT_sfcnztt,SUB_uqkvollf,WRD_hlrdonuzr,Dairy Health Management,1,2024-11-22,1,1,1
ID_9WYQD8,famer_22287,Female,Manual,Above 35,trainer_name_4,GRP_ylpxjvn,0,CNT_sjbzlxr,SUB_pjycidiz,WRD_ukrqggbdl,Disadvantages Of Natural Mating,1,2024-04-18,0,0,0
ID_YXFUSM,famer_13487,Female,Ussd,Below 35,trainer_name_10,GRP_yzqdcui,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Herd Management,1,2024-05-21,0,0,0
ID_FO3R7Q,famer_28528,Female,Manual,Above 35,trainer_name_5,GRP_manbypj,1,CNT_sfcnztt,SUB_uqkvollf,WRD_hlrdonuzr,Diseases In Dairy Farming,1,2024-12-03,0,1,1
ID_DTJEF5,famer_13322,Female,Ussd,Below 35,trainer_name_10,GRP_eisvcbs,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Why You Should Vaccinate Your Animals,1,2024-11-26,0,1,1
ID_VTIZ60,famer_33102,Male,Ussd,Below 35,trainer_name_10,GRP_qyuwukb,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Poultry Management Practises..,1,2024-09-11,0,0,0
ID_X44H6F,famer_28072,Female,Manual,Above 35,trainer_name_3,GRP_geqrmdj,0,CNT_bwvhqet,SUB_xhlrdonu,WRD_hlngggztv,Sheep And Goat Management Practices,1,2024-05-30,0,0,0
ID_8XJE3R,famer_14401,Male,Ussd,Above 35,trainer_name_10,GRP_hbhymlh,0,CNT_uemdrmi,SUB_zpljppha,WRD_faxhrxaaa,Poultry And Dairy Feeding With Tyari Feeds,1,2025-03-24,0,0,0
ID_YK9OE2,famer_14623,Female,Ussd,Above 35,trainer_name_5,GRP_ymbifmp,1,CNT_sfcnztt,SUB_uqkvollf,WRD_cussmsexn,Asili Fertilizer (Organic),1,2025-03-27,1,1,1
ID_25G7EJ,famer_5269,Female,Ussd,Above 35,trainer_name_5,GRP_yjahvjb,1,CNT_sfcnztt,SUB_uqkvollf,WRD_cussmsexn,Poultry And Dairy Feeding With Tyari Feeds,1,2025-04-08,0,1,1
ID_88XNFH,famer_12286,Female,Ussd,Above 35,trainer_name_10,GRP_rbbdbqd,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Antimicrobial Resistance,1,2024-10-21,0,0,0
ID_VK68KF,famer_33516,Female,Manual,Above 35,trainer_name_10,GRP_meiflml,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Herd Health,1,2024-05-03,0,0,0
ID_KQT1MD,famer_15924,Male,Ussd,Above 35,trainer_name_10,GRP_uyqthlz,0,CNT_uemdrmi,SUB_zpljppha,WRD_faxhrxaaa,Poultry Management. Practices,1,2025-03-05,0,0,0
ID_LHWTR2,famer_3635,Female,Manual,Above 35,trainer_name_8,GRP_jbwgzmw,0,CNT_jeyuqkv,SUB_uuurmshu,WRD_jgayygadb,"Dairy Feed Management,Poultry Feed And Water Management,Record Keeping In Poultry",0,2024-06-10,0,0,0
ID_K6Q4UN,famer_25492,Male,Ussd,Below 35,trainer_name_5,GRP_zanccrs,1,CNT_sfcnztt,SUB_coxbwvhq,WRD_kkkvieiac,"Biosecurity In Poultry Farming,Calf Feeding,How To Feed Kienyeji Chicken For Meat,How To Rear A Calf With Unga Products",0,2024-08-22,0,0,0
ID_8WB4G9,famer_20216,Female,Ussd,Above 35,trainer_name_3,GRP_qonrwdl,0,CNT_bwvhqet,SUB_xhlrdonu,WRD_kdjylcqzw,How To Succeed In Breeding,1,2024-04-08,0,0,0
ID_9LQNJZ,famer_4304,Male,Ussd,Above 35,trainer_name_10,GRP_tlziasr,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Poultry Management Practices,1,2024-04-16,0,0,0
ID_MPBZR7,famer_41592,Male,Ussd,Below 35,trainer_name_2,GRP_ldoyckz,0,CNT_curllwc,SUB_fcnzttsu,WRD_levqscitv,Deworming And Record Keeping In Animal Health,1,2024-09-24,0,1,1
ID_VZFXZM,famer_186,Female,Ussd,Below 35,trainer_name_10,GRP_qzyksnm,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Poultry Management. Practices,1,2025-03-01,0,0,0
ID_NM75FO,famer_25748,Female,Ussd,Above 35,trainer_name_7,GRP_xjrnbae,0,CNT_utfjmmb,SUB_gugsulth,WRD_tiljerghu,Poultry Health Mngt,1,2025-01-31,0,0,0
ID_C2WHM3,famer_36410,Female,Ussd,Above 35,trainer_name_5,GRP_wqeqkbl,1,CNT_sfcnztt,SUB_coxbwvhq,WRD_kkkvieiac,How To Feed Kienyeji Chicken For Meat,1,2024-07-04,0,0,0
ID_MMI5U0,famer_25508,Female,Manual,Above 35,trainer_name_4,GRP_ullispn,0,CNT_sjbzlxr,SUB_pjycidiz,WRD_ukrqggbdl,Deworming Your Dairy Animal,1,2024-09-18,0,0,0
