ID,Target_07_AUC,Target_07_LogLoss,Target_90_AUC,Target_90_LogLoss,Target_120_AUC,Target_120_LogLoss
ID_562Z14,0,0,0,0,0,0
ID_O3R61A,0,0,0,0,0,0
ID_P7D23E,0,0,0,0,0,0
ID_1W18DF,0,0,0,0,0,0
ID_BKLDHE,0,0,0,0,0,0
ID_A6TMFQ,0,0,0,0,0,0
ID_DNOK7S,0,0,0,0,0,0
ID_5AA1TF,0,0,0,0,0,0
ID_XB6PPP,0,0,0,0,0,0
ID_CULUCB,0,0,0,0,0,0
ID_K25F35,0,0,0,0,0,0
ID_I74DW2,0,0,0,0,0,0
ID_5HT0CU,0,0,0,0,0,0
ID_W8C4I3,0,0,0,0,0,0
ID_7JAT1J,0,0,0,0,0,0
ID_K301B1,0,0,0,0,0,0
ID_OAN76A,0,0,0,0,0,0
ID_IZSVED,0,0,0,0,0,0
ID_4KKT6P,0,0,0,0,0,0
ID_LEXT04,0,0,0,0,0,0
ID_A4NV1D,0,0,0,0,0,0
ID_9YX6QQ,0,0,0,0,0,0
ID_XT8VO1,0,0,0,0,0,0
ID_R5AMDL,0,0,0,0,0,0
ID_OZH468,0,0,0,0,0,0
ID_TCQQU1,0,0,0,0,0,0
ID_VEE07E,0,0,0,0,0,0
ID_JQZMEZ,0,0,0,0,0,0
ID_D19BSY,0,0,0,0,0,0
ID_MS2BTW,0,0,0,0,0,0
ID_R32Z7L,0,0,0,0,0,0
ID_U6II5X,0,0,0,0,0,0
ID_JQYRJA,0,0,0,0,0,0
ID_U14UJY,0,0,0,0,0,0
ID_KDKDEH,0,0,0,0,0,0
ID_26JXPH,0,0,0,0,0,0
ID_VHOFLZ,0,0,0,0,0,0
ID_KOZ7NK,0,0,0,0,0,0
ID_FH0415,0,0,0,0,0,0
ID_I4UQST,0,0,0,0,0,0
ID_R10RVW,0,0,0,0,0,0
ID_ETCIYT,0,0,0,0,0,0
ID_KGX4GJ,0,0,0,0,0,0
ID_LCQ7BG,0,0,0,0,0,0
ID_OKAXZA,0,0,0,0,0,0
ID_OSC2ME,0,0,0,0,0,0
ID_9S4RR2,0,0,0,0,0,0
ID_7M906T,0,0,0,0,0,0
ID_ORPSC2,0,0,0,0,0,0
ID_WC84GL,0,0,0,0,0,0
ID_YB2PU0,0,0,0,0,0,0
ID_2QRKO7,0,0,0,0,0,0
ID_J6QWW5,0,0,0,0,0,0
ID_JMM70U,0,0,0,0,0,0
ID_MRV1DP,0,0,0,0,0,0
ID_IOBZWT,0,0,0,0,0,0
ID_3XMOBE,0,0,0,0,0,0
ID_GHISQU,0,0,0,0,0,0
ID_8I7962,0,0,0,0,0,0
ID_YZTQW4,0,0,0,0,0,0
ID_GXVRUN,0,0,0,0,0,0
ID_KH3AY8,0,0,0,0,0,0
ID_B6C7IE,0,0,0,0,0,0
ID_TFLN87,0,0,0,0,0,0
ID_RRYP7F,0,0,0,0,0,0
ID_4WSJHS,0,0,0,0,0,0
ID_T2SJHX,0,0,0,0,0,0
ID_F78OXV,0,0,0,0,0,0
ID_EU0UPD,0,0,0,0,0,0
ID_5QQ0KD,0,0,0,0,0,0
ID_B1RC04,0,0,0,0,0,0
ID_QYD1FZ,0,0,0,0,0,0
ID_WGGMP1,0,0,0,0,0,0
ID_ULJTKC,0,0,0,0,0,0
ID_RD75ZE,0,0,0,0,0,0
ID_LVG13A,0,0,0,0,0,0
ID_N8RDY9,0,0,0,0,0,0
ID_C71OHC,0,0,0,0,0,0
ID_0MGLIL,0,0,0,0,0,0
ID_DQGVA0,0,0,0,0,0,0
ID_3ZLF1D,0,0,0,0,0,0
ID_OFIKGF,0,0,0,0,0,0
ID_U18BJ4,0,0,0,0,0,0
ID_9G8XBR,0,0,0,0,0,0
ID_E30FHF,0,0,0,0,0,0
ID_K6Y0RU,0,0,0,0,0,0
ID_BM4UN7,0,0,0,0,0,0
ID_RCH7TT,0,0,0,0,0,0
ID_6TZ8UP,0,0,0,0,0,0
ID_RYR5W7,0,0,0,0,0,0
ID_KEBV5O,0,0,0,0,0,0
ID_4T0Z82,0,0,0,0,0,0
ID_9AWS1D,0,0,0,0,0,0
ID_ZVUDBH,0,0,0,0,0,0
ID_RXG49B,0,0,0,0,0,0
ID_QH9BGV,0,0,0,0,0,0
ID_JTCU51,0,0,0,0,0,0
ID_5BIXSV,0,0,0,0,0,0
ID_W1HKMX,0,0,0,0,0,0
ID_CJTTAD,0,0,0,0,0,0
ID_QC0FM4,0,0,0,0,0,0
ID_RDQOL8,0,0,0,0,0,0
ID_XT3W4Q,0,0,0,0,0,0
ID_HLPL8H,0,0,0,0,0,0
ID_IA4WYB,0,0,0,0,0,0
ID_HIHHWN,0,0,0,0,0,0
ID_YMWB7Q,0,0,0,0,0,0
ID_T29FBM,0,0,0,0,0,0
ID_8DGVYP,0,0,0,0,0,0
ID_GZ7EDN,0,0,0,0,0,0
ID_KZKI02,0,0,0,0,0,0
ID_JMPQCD,0,0,0,0,0,0
ID_H27N9Y,0,0,0,0,0,0
ID_FZPK1S,0,0,0,0,0,0
ID_ROTETD,0,0,0,0,0,0
ID_FGR70F,0,0,0,0,0,0
ID_AAFDHH,0,0,0,0,0,0
ID_UBAY54,0,0,0,0,0,0
ID_2KW7ZG,0,0,0,0,0,0
ID_08UA0M,0,0,0,0,0,0
ID_C2EIEG,0,0,0,0,0,0
ID_PN6ZA4,0,0,0,0,0,0
ID_5X5GXY,0,0,0,0,0,0
ID_Q88TCD,0,0,0,0,0,0
ID_0GYH5I,0,0,0,0,0,0
ID_SK49TS,0,0,0,0,0,0
ID_F5Q1WV,0,0,0,0,0,0
ID_S02XO4,0,0,0,0,0,0
ID_N15EDT,0,0,0,0,0,0
ID_RESWKY,0,0,0,0,0,0
ID_FU5ODX,0,0,0,0,0,0
ID_Y0K8WY,0,0,0,0,0,0
ID_1XGGND,0,0,0,0,0,0
ID_RSDISR,0,0,0,0,0,0
ID_8E4URA,0,0,0,0,0,0
ID_XEN5SY,0,0,0,0,0,0
ID_70LKRM,0,0,0,0,0,0
ID_AE7B5E,0,0,0,0,0,0
ID_9ENBNB,0,0,0,0,0,0
ID_YD6DN9,0,0,0,0,0,0
ID_37ARYX,0,0,0,0,0,0
ID_OHYFI9,0,0,0,0,0,0
ID_TI14G6,0,0,0,0,0,0
ID_NK0O38,0,0,0,0,0,0
ID_5YYM5L,0,0,0,0,0,0
ID_1WDZWS,0,0,0,0,0,0
ID_VYHRES,0,0,0,0,0,0
ID_FHGC6X,0,0,0,0,0,0
ID_36UBK9,0,0,0,0,0,0
ID_JY2E92,0,0,0,0,0,0
ID_J5LFTL,0,0,0,0,0,0
ID_L1JUQH,0,0,0,0,0,0
ID_Q5T7DN,0,0,0,0,0,0
ID_AN23RS,0,0,0,0,0,0
ID_YWU1MY,0,0,0,0,0,0
ID_6WVCVR,0,0,0,0,0,0
ID_V15W45,0,0,0,0,0,0
ID_WBJDYD,0,0,0,0,0,0
ID_UKR0W2,0,0,0,0,0,0
ID_7MFD5P,0,0,0,0,0,0
ID_5SI2GA,0,0,0,0,0,0
ID_NNGTCB,0,0,0,0,0,0
ID_174XMG,0,0,0,0,0,0
ID_37J2S0,0,0,0,0,0,0
ID_VB7F2E,0,0,0,0,0,0
ID_VPWFTM,0,0,0,0,0,0
ID_TID0M0,0,0,0,0,0,0
ID_RY8JSV,0,0,0,0,0,0
ID_0BVIH3,0,0,0,0,0,0
ID_QNWETD,0,0,0,0,0,0
ID_2VML3Z,0,0,0,0,0,0
ID_RFTSEM,0,0,0,0,0,0
ID_8CMYLP,0,0,0,0,0,0
ID_FDHG27,0,0,0,0,0,0
ID_VLCP2J,0,0,0,0,0,0
ID_I84GQU,0,0,0,0,0,0
ID_XPNWK7,0,0,0,0,0,0
ID_ZVJ915,0,0,0,0,0,0
ID_2V0I88,0,0,0,0,0,0
ID_61CG21,0,0,0,0,0,0
ID_N2B9LH,0,0,0,0,0,0
ID_76N14X,0,0,0,0,0,0
ID_9ROZ9M,0,0,0,0,0,0
ID_ZVDYGE,0,0,0,0,0,0
ID_RO7B14,0,0,0,0,0,0
ID_BZSPEM,0,0,0,0,0,0
ID_AZGN8S,0,0,0,0,0,0
ID_ARY3JT,0,0,0,0,0,0
ID_F1EIPV,0,0,0,0,0,0
ID_5LEP4R,0,0,0,0,0,0
ID_WO2LOM,0,0,0,0,0,0
ID_ZKQX5O,0,0,0,0,0,0
ID_Z7M9TB,0,0,0,0,0,0
ID_PFRU4A,0,0,0,0,0,0
ID_XZLL6W,0,0,0,0,0,0
ID_87IVTJ,0,0,0,0,0,0
ID_7GB17U,0,0,0,0,0,0
ID_HXT5IT,0,0,0,0,0,0
ID_0MK9YE,0,0,0,0,0,0
ID_8ZVYY5,0,0,0,0,0,0
ID_CNY6F1,0,0,0,0,0,0
ID_27QOAZ,0,0,0,0,0,0
ID_1ETRQD,0,0,0,0,0,0
ID_D5ARYZ,0,0,0,0,0,0
ID_S57UO3,0,0,0,0,0,0
ID_Y3GG7Q,0,0,0,0,0,0
ID_T4E14B,0,0,0,0,0,0
ID_KG2V0M,0,0,0,0,0,0
ID_D3AZL9,0,0,0,0,0,0
ID_SFFHYK,0,0,0,0,0,0
ID_QEKL67,0,0,0,0,0,0
ID_VR95FV,0,0,0,0,0,0
ID_YT7N8I,0,0,0,0,0,0
ID_ZFUBXO,0,0,0,0,0,0
ID_KB3EIV,0,0,0,0,0,0
ID_XQD6UI,0,0,0,0,0,0
ID_BEEF2X,0,0,0,0,0,0
ID_0OMNAM,0,0,0,0,0,0
ID_5JKQMZ,0,0,0,0,0,0
ID_N5EWJN,0,0,0,0,0,0
ID_W871PJ,0,0,0,0,0,0
ID_KLF2DV,0,0,0,0,0,0
ID_ZTIXCW,0,0,0,0,0,0
ID_G9LMJA,0,0,0,0,0,0
ID_EEK27X,0,0,0,0,0,0
ID_U0P6MU,0,0,0,0,0,0
ID_BQ8W2B,0,0,0,0,0,0
ID_BI5RJG,0,0,0,0,0,0
ID_H34MUQ,0,0,0,0,0,0
ID_O4G27V,0,0,0,0,0,0
ID_BUB9CY,0,0,0,0,0,0
ID_FM5T83,0,0,0,0,0,0
ID_00V5FG,0,0,0,0,0,0
ID_FAQ7U4,0,0,0,0,0,0
ID_3U2BHU,0,0,0,0,0,0
ID_ESIUSW,0,0,0,0,0,0
ID_L9CKYN,0,0,0,0,0,0
ID_TFYHYV,0,0,0,0,0,0
ID_BTQJHY,0,0,0,0,0,0
ID_EXSRKG,0,0,0,0,0,0
ID_FTIT9T,0,0,0,0,0,0
ID_TTMC8F,0,0,0,0,0,0
ID_GPS1WN,0,0,0,0,0,0
ID_UAZCCZ,0,0,0,0,0,0
ID_LTGRW3,0,0,0,0,0,0
ID_OYKP6C,0,0,0,0,0,0
ID_MLVVP0,0,0,0,0,0,0
ID_KHPSWW,0,0,0,0,0,0
ID_9BM4UZ,0,0,0,0,0,0
ID_QSY9OJ,0,0,0,0,0,0
ID_3S7ZA3,0,0,0,0,0,0
ID_39ANUX,0,0,0,0,0,0
ID_WHF1G7,0,0,0,0,0,0
ID_GSC2YH,0,0,0,0,0,0
ID_3B6Z15,0,0,0,0,0,0
ID_OJP1SP,0,0,0,0,0,0
ID_XDHTKG,0,0,0,0,0,0
ID_Y4YBEP,0,0,0,0,0,0
ID_K27KKR,0,0,0,0,0,0
ID_X4DRA9,0,0,0,0,0,0
ID_TOE7WN,0,0,0,0,0,0
ID_KWFOA3,0,0,0,0,0,0
ID_X9EE62,0,0,0,0,0,0
ID_L5NCS2,0,0,0,0,0,0
ID_W0C174,0,0,0,0,0,0
ID_8OIF30,0,0,0,0,0,0
ID_GSUXU4,0,0,0,0,0,0
ID_NEG41J,0,0,0,0,0,0
ID_S3DWXS,0,0,0,0,0,0
ID_ZLI28P,0,0,0,0,0,0
ID_1WO2QH,0,0,0,0,0,0
ID_MDUZEQ,0,0,0,0,0,0
ID_D68CVQ,0,0,0,0,0,0
ID_24QSXA,0,0,0,0,0,0
ID_GBF473,0,0,0,0,0,0
ID_DTGFVK,0,0,0,0,0,0
ID_V8OZ0B,0,0,0,0,0,0
ID_KSKZQB,0,0,0,0,0,0
ID_78L7P3,0,0,0,0,0,0
ID_4LKEXC,0,0,0,0,0,0
ID_D969XR,0,0,0,0,0,0
ID_WB3PHO,0,0,0,0,0,0
ID_6YIQP9,0,0,0,0,0,0
ID_B24S6J,0,0,0,0,0,0
ID_84MTEP,0,0,0,0,0,0
ID_Z5NERO,0,0,0,0,0,0
ID_IVNCZJ,0,0,0,0,0,0
ID_6EAYT6,0,0,0,0,0,0
ID_D8YLQ7,0,0,0,0,0,0
ID_2YJ75S,0,0,0,0,0,0
ID_JW6P73,0,0,0,0,0,0
ID_5PNZYM,0,0,0,0,0,0
ID_XXST7U,0,0,0,0,0,0
ID_5FV5UR,0,0,0,0,0,0
ID_50F4J4,0,0,0,0,0,0
ID_FOVC1T,0,0,0,0,0,0
ID_6LY91M,0,0,0,0,0,0
ID_E37IC0,0,0,0,0,0,0
ID_CCJUQ5,0,0,0,0,0,0
ID_O8USM0,0,0,0,0,0,0
ID_97F7DO,0,0,0,0,0,0
ID_WP6LBJ,0,0,0,0,0,0
ID_D9K4AA,0,0,0,0,0,0
ID_MP0MQC,0,0,0,0,0,0
ID_5MVYAM,0,0,0,0,0,0
ID_MSJYJF,0,0,0,0,0,0
ID_PV5YNM,0,0,0,0,0,0
ID_Z0XOOR,0,0,0,0,0,0
ID_KX3GWE,0,0,0,0,0,0
ID_XT8LWD,0,0,0,0,0,0
ID_ABVXFK,0,0,0,0,0,0
ID_XLORGP,0,0,0,0,0,0
ID_NT3J7H,0,0,0,0,0,0
ID_XG5FZX,0,0,0,0,0,0
ID_4XIG8R,0,0,0,0,0,0
ID_GI3CXL,0,0,0,0,0,0
ID_DDL6JX,0,0,0,0,0,0
ID_7SMDSP,0,0,0,0,0,0
ID_GD4NDP,0,0,0,0,0,0
ID_2G5JVL,0,0,0,0,0,0
ID_TWNAZ0,0,0,0,0,0,0
ID_FTEDRV,0,0,0,0,0,0
ID_N1T8MB,0,0,0,0,0,0
ID_SVJ31T,0,0,0,0,0,0
ID_GMDHKP,0,0,0,0,0,0
ID_9SXZEJ,0,0,0,0,0,0
ID_3BD086,0,0,0,0,0,0
ID_OBROQB,0,0,0,0,0,0
ID_DDK60Y,0,0,0,0,0,0
ID_33VLPP,0,0,0,0,0,0
ID_8T5JHW,0,0,0,0,0,0
ID_7G6PBQ,0,0,0,0,0,0
ID_1Z74HL,0,0,0,0,0,0
ID_SMPWMS,0,0,0,0,0,0
ID_QD9K5E,0,0,0,0,0,0
ID_CP2RAP,0,0,0,0,0,0
ID_HS2HN5,0,0,0,0,0,0
ID_XPPFI5,0,0,0,0,0,0
ID_TV8LEU,0,0,0,0,0,0
ID_1O6XKY,0,0,0,0,0,0
ID_CN0TFE,0,0,0,0,0,0
ID_53C4B3,0,0,0,0,0,0
ID_9WTZMF,0,0,0,0,0,0
ID_D5UU13,0,0,0,0,0,0
ID_WY39S4,0,0,0,0,0,0
ID_SM97WP,0,0,0,0,0,0
ID_CE65LV,0,0,0,0,0,0
ID_ZY3FN5,0,0,0,0,0,0
ID_P69YPK,0,0,0,0,0,0
ID_LDXWQQ,0,0,0,0,0,0
ID_BHZGNG,0,0,0,0,0,0
ID_V84Y69,0,0,0,0,0,0
ID_A3UY6U,0,0,0,0,0,0
ID_UIAXLK,0,0,0,0,0,0
ID_DF9ANE,0,0,0,0,0,0
ID_7GCFI7,0,0,0,0,0,0
ID_GPAXI9,0,0,0,0,0,0
ID_5NUQZ7,0,0,0,0,0,0
ID_D55IW6,0,0,0,0,0,0
ID_R6ZYYR,0,0,0,0,0,0
ID_SEIAHK,0,0,0,0,0,0
ID_55CY6B,0,0,0,0,0,0
ID_EXA7UX,0,0,0,0,0,0
ID_HBLQC1,0,0,0,0,0,0
ID_REDQMA,0,0,0,0,0,0
ID_PDKA8J,0,0,0,0,0,0
ID_5WPYPH,0,0,0,0,0,0
ID_QW5SZJ,0,0,0,0,0,0
ID_37ENI7,0,0,0,0,0,0
ID_FZBPXS,0,0,0,0,0,0
ID_NYHMUX,0,0,0,0,0,0
ID_K9795N,0,0,0,0,0,0
ID_TF168A,0,0,0,0,0,0
ID_BSE1EB,0,0,0,0,0,0
ID_5W4DNT,0,0,0,0,0,0
ID_BXXBUQ,0,0,0,0,0,0
ID_EXKV58,0,0,0,0,0,0
ID_4X1RLL,0,0,0,0,0,0
ID_AM4MZE,0,0,0,0,0,0
ID_W2ZSUG,0,0,0,0,0,0
ID_B9LYT9,0,0,0,0,0,0
ID_6OCNI7,0,0,0,0,0,0
ID_XO20BU,0,0,0,0,0,0
ID_4A44AE,0,0,0,0,0,0
ID_TNMA2V,0,0,0,0,0,0
ID_K66CSZ,0,0,0,0,0,0
ID_2QV7KV,0,0,0,0,0,0
ID_0XVDQZ,0,0,0,0,0,0
ID_JMF4Y9,0,0,0,0,0,0
ID_QQJCO6,0,0,0,0,0,0
ID_P6X7WL,0,0,0,0,0,0
ID_G2V8I6,0,0,0,0,0,0
ID_G5G8HF,0,0,0,0,0,0
ID_YZE39U,0,0,0,0,0,0
ID_7UEGI8,0,0,0,0,0,0
ID_COU8E6,0,0,0,0,0,0
ID_R5YRWF,0,0,0,0,0,0
ID_A7PMC0,0,0,0,0,0,0
ID_VAUBDC,0,0,0,0,0,0
ID_T6VFMI,0,0,0,0,0,0
ID_2WI3K2,0,0,0,0,0,0
ID_AGQOLM,0,0,0,0,0,0
ID_UQJ2OC,0,0,0,0,0,0
ID_H7FGKV,0,0,0,0,0,0
ID_WMZ3IO,0,0,0,0,0,0
ID_VCSNH9,0,0,0,0,0,0
ID_DN4RSH,0,0,0,0,0,0
ID_2DV129,0,0,0,0,0,0
ID_QZC2PP,0,0,0,0,0,0
ID_2COVN6,0,0,0,0,0,0
ID_9JB3MT,0,0,0,0,0,0
ID_JTIYU2,0,0,0,0,0,0
ID_2WE05M,0,0,0,0,0,0
ID_Y6E8N7,0,0,0,0,0,0
ID_W508UE,0,0,0,0,0,0
ID_53YT73,0,0,0,0,0,0
ID_2LZVI4,0,0,0,0,0,0
ID_OFR7T3,0,0,0,0,0,0
ID_8FSHEW,0,0,0,0,0,0
ID_9JCV4N,0,0,0,0,0,0
ID_CWYVVG,0,0,0,0,0,0
ID_8IQYVK,0,0,0,0,0,0
ID_WCJDFT,0,0,0,0,0,0
ID_HSB6PR,0,0,0,0,0,0
ID_LBPRUN,0,0,0,0,0,0
ID_YZ41D4,0,0,0,0,0,0
ID_22ZG7F,0,0,0,0,0,0
ID_HA3WEZ,0,0,0,0,0,0
ID_X9CIWN,0,0,0,0,0,0
ID_14E0AI,0,0,0,0,0,0
ID_UL79VU,0,0,0,0,0,0
ID_9YPILO,0,0,0,0,0,0
ID_S80K4I,0,0,0,0,0,0
ID_LTLGUB,0,0,0,0,0,0
ID_PM029U,0,0,0,0,0,0
ID_9DEVGG,0,0,0,0,0,0
ID_R96ZQC,0,0,0,0,0,0
ID_FUA6YV,0,0,0,0,0,0
ID_WLHSV7,0,0,0,0,0,0
ID_79M86D,0,0,0,0,0,0
ID_J33ROY,0,0,0,0,0,0
ID_62AOPL,0,0,0,0,0,0
ID_ENS17A,0,0,0,0,0,0
ID_BQLDPL,0,0,0,0,0,0
ID_1YXUHX,0,0,0,0,0,0
ID_77WPSL,0,0,0,0,0,0
ID_EX72KI,0,0,0,0,0,0
ID_1O9ITL,0,0,0,0,0,0
ID_A1J94G,0,0,0,0,0,0
ID_MVFJ9Z,0,0,0,0,0,0
ID_LLAJMZ,0,0,0,0,0,0
ID_5N4R1S,0,0,0,0,0,0
ID_XF6K69,0,0,0,0,0,0
ID_HM0WAI,0,0,0,0,0,0
ID_OGMGP3,0,0,0,0,0,0
ID_P8VM8L,0,0,0,0,0,0
ID_LXS8IE,0,0,0,0,0,0
ID_4DQDB5,0,0,0,0,0,0
ID_85CUT9,0,0,0,0,0,0
ID_J1JHZS,0,0,0,0,0,0
ID_7R3NS2,0,0,0,0,0,0
ID_IIHKLU,0,0,0,0,0,0
ID_ZLAASK,0,0,0,0,0,0
ID_BEDOJ9,0,0,0,0,0,0
ID_4A2U7C,0,0,0,0,0,0
ID_EAYA4X,0,0,0,0,0,0
ID_RZGQFR,0,0,0,0,0,0
ID_3Y5EYQ,0,0,0,0,0,0
ID_26S9N6,0,0,0,0,0,0
ID_4ZK3G2,0,0,0,0,0,0
ID_4JBRKD,0,0,0,0,0,0
ID_MWIYCL,0,0,0,0,0,0
ID_PQHIW5,0,0,0,0,0,0
ID_P1U00Q,0,0,0,0,0,0
ID_L4842E,0,0,0,0,0,0
ID_XTHN8U,0,0,0,0,0,0
ID_K6RL2J,0,0,0,0,0,0
ID_6B1R25,0,0,0,0,0,0
ID_64KXXS,0,0,0,0,0,0
ID_F8F8GW,0,0,0,0,0,0
ID_REW89S,0,0,0,0,0,0
ID_SFVB2T,0,0,0,0,0,0
ID_S4E0HR,0,0,0,0,0,0
ID_GP83JC,0,0,0,0,0,0
ID_SJUL8B,0,0,0,0,0,0
ID_PFFL1Q,0,0,0,0,0,0
ID_302123,0,0,0,0,0,0
ID_6IQNZV,0,0,0,0,0,0
ID_2ZOE9D,0,0,0,0,0,0
ID_NBIR3K,0,0,0,0,0,0
ID_BS1R5B,0,0,0,0,0,0
ID_UGABRN,0,0,0,0,0,0
ID_IA0PU0,0,0,0,0,0,0
ID_CATQCL,0,0,0,0,0,0
ID_5X32MO,0,0,0,0,0,0
ID_3ZVAS4,0,0,0,0,0,0
ID_QPF3V4,0,0,0,0,0,0
ID_5PDSZN,0,0,0,0,0,0
ID_BDCIWD,0,0,0,0,0,0
ID_LI1488,0,0,0,0,0,0
ID_YL4ZQZ,0,0,0,0,0,0
ID_9HZP50,0,0,0,0,0,0
ID_JVZQNM,0,0,0,0,0,0
ID_KK059Q,0,0,0,0,0,0
ID_ANR5NN,0,0,0,0,0,0
ID_0W6F60,0,0,0,0,0,0
ID_PDAL2U,0,0,0,0,0,0
ID_TJHT7N,0,0,0,0,0,0
ID_9THO8K,0,0,0,0,0,0
ID_HRD1I5,0,0,0,0,0,0
ID_0MQWEV,0,0,0,0,0,0
ID_P7P49A,0,0,0,0,0,0
ID_S74TKJ,0,0,0,0,0,0
ID_GVQJZR,0,0,0,0,0,0
ID_HWYR3I,0,0,0,0,0,0
ID_6SPMHV,0,0,0,0,0,0
ID_HUNEQ9,0,0,0,0,0,0
ID_KRUHAW,0,0,0,0,0,0
ID_1N5NYS,0,0,0,0,0,0
ID_YFL3HX,0,0,0,0,0,0
ID_6VBW7E,0,0,0,0,0,0
ID_EGC1SR,0,0,0,0,0,0
ID_I10QUX,0,0,0,0,0,0
ID_B0VG1I,0,0,0,0,0,0
ID_A021FR,0,0,0,0,0,0
ID_E4RJGW,0,0,0,0,0,0
ID_76G0B6,0,0,0,0,0,0
ID_UOJSHY,0,0,0,0,0,0
ID_OQQ6HE,0,0,0,0,0,0
ID_7DTWQ4,0,0,0,0,0,0
ID_Z8LT4C,0,0,0,0,0,0
ID_BZ60AG,0,0,0,0,0,0
ID_5592QV,0,0,0,0,0,0
ID_E2NR21,0,0,0,0,0,0
ID_EE9S59,0,0,0,0,0,0
ID_1GWEK0,0,0,0,0,0,0
ID_5GJ2SZ,0,0,0,0,0,0
ID_W6X834,0,0,0,0,0,0
ID_T6258G,0,0,0,0,0,0
ID_1PDJ2K,0,0,0,0,0,0
ID_OPPY5U,0,0,0,0,0,0
ID_5DWSDV,0,0,0,0,0,0
ID_TKX3NY,0,0,0,0,0,0
ID_6COO19,0,0,0,0,0,0
ID_YC15GZ,0,0,0,0,0,0
ID_4CNEQS,0,0,0,0,0,0
ID_WD1TOB,0,0,0,0,0,0
ID_7UZ92J,0,0,0,0,0,0
ID_GZJ9A2,0,0,0,0,0,0
ID_79CNTV,0,0,0,0,0,0
ID_H4ADE3,0,0,0,0,0,0
ID_RCP0Q4,0,0,0,0,0,0
ID_6PI422,0,0,0,0,0,0
ID_U1ADGE,0,0,0,0,0,0
ID_DJY97R,0,0,0,0,0,0
ID_09GES8,0,0,0,0,0,0
ID_9K1O1W,0,0,0,0,0,0
ID_AH4AX4,0,0,0,0,0,0
ID_E21XPF,0,0,0,0,0,0
ID_C6XWCW,0,0,0,0,0,0
ID_CZDZHT,0,0,0,0,0,0
ID_EWRTTQ,0,0,0,0,0,0
ID_TPE3BB,0,0,0,0,0,0
ID_VHRT83,0,0,0,0,0,0
ID_RY811J,0,0,0,0,0,0
ID_R80PJO,0,0,0,0,0,0
ID_MLSFUO,0,0,0,0,0,0
ID_F2HQW8,0,0,0,0,0,0
ID_YAUMJH,0,0,0,0,0,0
ID_VIH17M,0,0,0,0,0,0
ID_VNW4XC,0,0,0,0,0,0
ID_UZS9JO,0,0,0,0,0,0
ID_3YT6EE,0,0,0,0,0,0
ID_ZTPJHA,0,0,0,0,0,0
ID_8OWZ6P,0,0,0,0,0,0
ID_Y7E7GQ,0,0,0,0,0,0
ID_A12OSD,0,0,0,0,0,0
ID_LZDNN5,0,0,0,0,0,0
ID_GU73WJ,0,0,0,0,0,0
ID_OBO1FI,0,0,0,0,0,0
ID_WRIOKC,0,0,0,0,0,0
ID_4FSXSO,0,0,0,0,0,0
ID_6VUIX6,0,0,0,0,0,0
ID_SMW5RV,0,0,0,0,0,0
ID_KMMKIU,0,0,0,0,0,0
ID_11T1RC,0,0,0,0,0,0
ID_BDFVGY,0,0,0,0,0,0
ID_D80M1Y,0,0,0,0,0,0
ID_UW54QB,0,0,0,0,0,0
ID_ZFQM1R,0,0,0,0,0,0
ID_9D35TT,0,0,0,0,0,0
ID_IIMDDX,0,0,0,0,0,0
ID_85NL13,0,0,0,0,0,0
ID_Y851S8,0,0,0,0,0,0
ID_95251Y,0,0,0,0,0,0
ID_XUHMYX,0,0,0,0,0,0
ID_0LOE2I,0,0,0,0,0,0
ID_J0AIJK,0,0,0,0,0,0
ID_6WZJ80,0,0,0,0,0,0
ID_C1B5DP,0,0,0,0,0,0
ID_DYROW5,0,0,0,0,0,0
ID_5TAWGE,0,0,0,0,0,0
ID_5ML3WH,0,0,0,0,0,0
ID_3XH18E,0,0,0,0,0,0
ID_ZSDSTX,0,0,0,0,0,0
ID_7WW6I4,0,0,0,0,0,0
ID_44EJ50,0,0,0,0,0,0
ID_W9M4MD,0,0,0,0,0,0
ID_AW4ENH,0,0,0,0,0,0
ID_JFX374,0,0,0,0,0,0
ID_WDF1C2,0,0,0,0,0,0
ID_W2CNIH,0,0,0,0,0,0
ID_JTE0MR,0,0,0,0,0,0
ID_OILYE1,0,0,0,0,0,0
ID_DHY80I,0,0,0,0,0,0
ID_OLDFHH,0,0,0,0,0,0
ID_UL8RPM,0,0,0,0,0,0
ID_GQ8Y6F,0,0,0,0,0,0
ID_6Y4FRT,0,0,0,0,0,0
ID_RXE9VC,0,0,0,0,0,0
ID_HGXUT9,0,0,0,0,0,0
ID_7KBUNX,0,0,0,0,0,0
ID_AGOIXC,0,0,0,0,0,0
ID_C4RO1S,0,0,0,0,0,0
ID_5AZIWS,0,0,0,0,0,0
ID_Q3YXNW,0,0,0,0,0,0
ID_0DN4YL,0,0,0,0,0,0
ID_TKITXE,0,0,0,0,0,0
ID_2TT889,0,0,0,0,0,0
ID_8THCG4,0,0,0,0,0,0
ID_2LNJEH,0,0,0,0,0,0
ID_IJGIBA,0,0,0,0,0,0
ID_4N4W9Y,0,0,0,0,0,0
ID_SFBF2R,0,0,0,0,0,0
ID_QCUC8W,0,0,0,0,0,0
ID_Z1EOAA,0,0,0,0,0,0
ID_0SE17W,0,0,0,0,0,0
ID_PNPNHW,0,0,0,0,0,0
ID_361MET,0,0,0,0,0,0
